sport,title,event_id,market_id,market_name,liquidity,volume,end_date,token_id,outcome
fif,Côte d'Ivoire vs. Korea Republic,236871,1466078,Will Côte d'Ivoire win on 2026-03-28?,136.6206,,2026-03-28T14:00:00Z,98252701172114405469137554943874896224780017438198662944127703920242767368975,YES
fif,Côte d'Ivoire vs. Korea Republic,236871,1466078,Will Côte d'Ivoire win on 2026-03-28?,136.6206,,2026-03-28T14:00:00Z,11515759918038979282842838914394137207828160924425112287076530682483115294024,NO
fif,Côte d'Ivoire vs. Korea Republic,236871,1466079,Will Côte d'Ivoire vs. Korea Republic end in a draw?,130.1893,,2026-03-28T14:00:00Z,57419281444243459247397365534905390036732347105420882289192484097662830796443,YES
fif,Côte d'Ivoire vs. Korea Republic,236871,1466079,Will Côte d'Ivoire vs. Korea Republic end in a draw?,130.1893,,2026-03-28T14:00:00Z,103054863773131848478367863820443430472914967121471671178103713232501057231622,NO
fif,Côte d'Ivoire vs. Korea Republic,236871,1466080,Will Korea Republic win on 2026-03-28?,47.9706,,2026-03-28T14:00:00Z,13596664235738517648380047398734202867446623205366913953929788005448115341061,YES
fif,Côte d'Ivoire vs. Korea Republic,236871,1466080,Will Korea Republic win on 2026-03-28?,47.9706,,2026-03-28T14:00:00Z,38485106189233212423151880460803284098141746968289475010525681123803831395468,NO
fif,Côte d'Ivoire vs. Korea Republic - More Markets,237451,1468863,Côte d'Ivoire vs. Korea Republic: Both Teams to Score,43.3393,,2026-03-28T14:00:00Z,7940225987088020309535202212886994930321522359247836013024192367061908858774,YES
fif,Côte d'Ivoire vs. Korea Republic - More Markets,237451,1468863,Côte d'Ivoire vs. Korea Republic: Both Teams to Score,43.3393,,2026-03-28T14:00:00Z,78045119958689333795075619372970261382662187613607735438227393950511542993580,NO
ere,PEC Zwolle vs. FC Groningen,209033,1377135,Will PEC Zwolle win on 2026-03-13?,234629.1182,6812.27998,2026-03-13T19:00:00Z,78234211153863704732642467402677394446636927076075891767425296340620669653172,YES
ere,PEC Zwolle vs. FC Groningen,209033,1377135,Will PEC Zwolle win on 2026-03-13?,234629.1182,6812.27998,2026-03-13T19:00:00Z,92276972004570276065657638538236014918624308734276038435868515703777478325406,NO
ere,PEC Zwolle vs. FC Groningen,209033,1377136,Will PEC Zwolle vs. FC Groningen end in a draw?,238993.3955,2594.6609530000005,2026-03-13T19:00:00Z,88890621076474985779730985377086191862919273067917587492244529078443225525578,YES
ere,PEC Zwolle vs. FC Groningen,209033,1377136,Will PEC Zwolle vs. FC Groningen end in a draw?,238993.3955,2594.6609530000005,2026-03-13T19:00:00Z,50579581959601975225952348614524907117628982438216489262054215285995414852616,NO
ere,PEC Zwolle vs. FC Groningen,209033,1377137,Will FC Groningen win on 2026-03-13?,236398.0723,5371.080064000001,2026-03-13T19:00:00Z,2858834640968671628863262189134907964493582900213259702099094882526865072637,YES
ere,PEC Zwolle vs. FC Groningen,209033,1377137,Will FC Groningen win on 2026-03-13?,236398.0723,5371.080064000001,2026-03-13T19:00:00Z,93659041310188899541262797506481024227201442928973335128171570666442564469270,NO
ere,FC Volendam vs. Fortuna Sittard,209035,1377142,Will FC Volendam win on 2026-03-14?,146257.5487,1516.5407749999997,2026-03-14T15:30:00Z,85463117040473897128984214900336890091089833649937265221927249461168095810655,YES
ere,FC Volendam vs. Fortuna Sittard,209035,1377142,Will FC Volendam win on 2026-03-14?,146257.5487,1516.5407749999997,2026-03-14T15:30:00Z,107406473206619399794248246428375893938357423651649078529181110062156864619985,NO
ere,FC Volendam vs. Fortuna Sittard,209035,1377143,Will FC Volendam vs. Fortuna Sittard end in a draw?,143948.0224,20.755675,2026-03-14T15:30:00Z,27075537118421486688077568307915479688649887779412395736462771301445612413068,YES
ere,FC Volendam vs. Fortuna Sittard,209035,1377143,Will FC Volendam vs. Fortuna Sittard end in a draw?,143948.0224,20.755675,2026-03-14T15:30:00Z,68522382942309202008974148018002803239705391862859882571644434460920705852258,NO
ere,FC Volendam vs. Fortuna Sittard,209035,1377145,Will Fortuna Sittard win on 2026-03-14?,143974.1749,42.135711,2026-03-14T15:30:00Z,95717251192252430562324160758386443569030611514724353177023091398232088633204,YES
ere,FC Volendam vs. Fortuna Sittard,209035,1377145,Will Fortuna Sittard win on 2026-03-14?,143974.1749,42.135711,2026-03-14T15:30:00Z,13477138886420061273190711341605629885123834424619225939153736214058654607245,NO
ere,PSV vs. NEC,210586,1382003,Will PSV win on 2026-03-14?,144174.7172,3219.039790000002,2026-03-14T17:45:00Z,49533029700384006654091626079285563941775000157257605826954360379768422248009,YES
ere,PSV vs. NEC,210586,1382003,Will PSV win on 2026-03-14?,144174.7172,3219.039790000002,2026-03-14T17:45:00Z,94930260137533973716563804517276144606800099566188904044481569329339004773097,NO
ere,PSV vs. NEC,210586,1382004,Will PSV vs. NEC end in a draw?,147849.2106,497.167682,2026-03-14T17:45:00Z,60025638986750098117737981471581835542838052235318506287672726945712780653212,YES
ere,PSV vs. NEC,210586,1382004,Will PSV vs. NEC end in a draw?,147849.2106,497.167682,2026-03-14T17:45:00Z,36240558514908321214264485413232062359207122376962972132557127324034488224261,NO
ere,PSV vs. NEC,210586,1382005,Will NEC win on 2026-03-14?,152212.4457,1262.134101,2026-03-14T17:45:00Z,86611479378969891519775625116901598957379906274078636710246072660517470052318,YES
ere,PSV vs. NEC,210586,1382005,Will NEC win on 2026-03-14?,152212.4457,1262.134101,2026-03-14T17:45:00Z,5653818499690118300313508256164553724204007322507704116225147002434821304768,NO
ere,SC Heerenveen vs. Telstar 1963,210587,1382006,Will SC Heerenveen win on 2026-03-14?,142937.9156,36.240688000000006,2026-03-14T19:00:00Z,4369283718701538943835124208494465648134286064677424118390927832231539853258,YES
ere,SC Heerenveen vs. Telstar 1963,210587,1382006,Will SC Heerenveen win on 2026-03-14?,142937.9156,36.240688000000006,2026-03-14T19:00:00Z,4871828923758853791339182181339577843376586590136504997235454570541355106405,NO
ere,SC Heerenveen vs. Telstar 1963,210587,1382007,Will SC Heerenveen vs. Telstar 1963 end in a draw?,147267.0615,14.524849999999999,2026-03-14T19:00:00Z,34771829844307553936351537159786586264220253020368767288995982961715218638065,YES
ere,SC Heerenveen vs. Telstar 1963,210587,1382007,Will SC Heerenveen vs. Telstar 1963 end in a draw?,147267.0615,14.524849999999999,2026-03-14T19:00:00Z,109440332696214290748161249171544801923100553426041976291346865415893990817348,NO
ere,SC Heerenveen vs. Telstar 1963,210587,1382008,Will Telstar 1963 win on 2026-03-14?,147589.4068,75.02000000000001,2026-03-14T19:00:00Z,83292848721376051752391340735912313031700915679739782089797360175808862101182,YES
ere,SC Heerenveen vs. Telstar 1963,210587,1382008,Will Telstar 1963 win on 2026-03-14?,147589.4068,75.02000000000001,2026-03-14T19:00:00Z,34911495452345637023913720158944250160472225361067682284951811544849658823527,NO
ere,AFC Ajax vs. Sparta Rotterdam,210588,1382009,Will AFC Ajax win on 2026-03-14?,143272.9278,885.2989300000002,2026-03-14T20:00:00Z,13413759278643140865491808498379429762143370712073655986480539147479476284507,YES
ere,AFC Ajax vs. Sparta Rotterdam,210588,1382009,Will AFC Ajax win on 2026-03-14?,143272.9278,885.2989300000002,2026-03-14T20:00:00Z,1510823779786683907801216111817286373832759324476760915769391453335382984282,NO
ere,AFC Ajax vs. Sparta Rotterdam,210588,1382010,Will AFC Ajax vs. Sparta Rotterdam end in a draw?,149834.8904,309.36963499999996,2026-03-14T20:00:00Z,8727680366294974746771304509681593084592134195205627039672990510596233047789,YES
ere,AFC Ajax vs. Sparta Rotterdam,210588,1382010,Will AFC Ajax vs. Sparta Rotterdam end in a draw?,149834.8904,309.36963499999996,2026-03-14T20:00:00Z,52543860243153763410316160305295646068919252483170249720934784595229330986999,NO
ere,AFC Ajax vs. Sparta Rotterdam,210588,1382011,Will Sparta Rotterdam win on 2026-03-14?,149351.5684,195.65650399999998,2026-03-14T20:00:00Z,57027462752817129281233876712560210871334632899426685409660999529281036287469,YES
ere,AFC Ajax vs. Sparta Rotterdam,210588,1382011,Will Sparta Rotterdam win on 2026-03-14?,149351.5684,195.65650399999998,2026-03-14T20:00:00Z,80438283957749466110834623681124773275932072871775133326511450068648970134866,NO
ere,FC Twente '65 vs. FC Utrecht,210589,1382012,Will FC Twente '65 win on 2026-03-15?,156461.6322,,2026-03-15T11:15:00Z,67659671955808513043142376445087997609335718139376377053376201464020548340617,YES
ere,FC Twente '65 vs. FC Utrecht,210589,1382012,Will FC Twente '65 win on 2026-03-15?,156461.6322,,2026-03-15T11:15:00Z,22025862205332151123350761631037322689583994088664812665826024517340642544782,NO
ere,FC Twente '65 vs. FC Utrecht,210589,1382013,Will FC Twente '65 vs. FC Utrecht end in a draw?,157361.4532,6.879467,2026-03-15T11:15:00Z,2871311110501248633037503521541800444357164747254243392131952806965379922673,YES
ere,FC Twente '65 vs. FC Utrecht,210589,1382013,Will FC Twente '65 vs. FC Utrecht end in a draw?,157361.4532,6.879467,2026-03-15T11:15:00Z,99731285183107328128500612271508143138617290603311202793581252430163972201526,NO
ere,FC Twente '65 vs. FC Utrecht,210589,1382014,Will FC Utrecht win on 2026-03-15?,161436.2101,,2026-03-15T11:15:00Z,12294868673960964347941284908406953127360743048615489378321164589919205235139,YES
ere,FC Twente '65 vs. FC Utrecht,210589,1382014,Will FC Utrecht win on 2026-03-15?,161436.2101,,2026-03-15T11:15:00Z,41625986529424096383862867961913918334797272214482747146796903754281925171996,NO
ere,AZ vs. Heracles Almelo,210590,1382015,Will AZ win on 2026-03-15?,154110.2115,1285.909295,2026-03-15T13:30:00Z,11367443432774778040308316344615695562987956700422253544411560725787546306734,YES
ere,AZ vs. Heracles Almelo,210590,1382015,Will AZ win on 2026-03-15?,154110.2115,1285.909295,2026-03-15T13:30:00Z,81442703984294856541952720668758673510489719420216118797160128230257692440789,NO
ere,AZ vs. Heracles Almelo,210590,1382016,Will AZ vs. Heracles Almelo end in a draw?,151054.3496,643.2000840000001,2026-03-15T13:30:00Z,7745237725671733732437829249107923246351797420665061316134676662927340342032,YES
ere,AZ vs. Heracles Almelo,210590,1382016,Will AZ vs. Heracles Almelo end in a draw?,151054.3496,643.2000840000001,2026-03-15T13:30:00Z,102237334733003934929074028635067621620484400118012815516470205055268675274440,NO
ere,AZ vs. Heracles Almelo,210590,1382017,Will Heracles Almelo win on 2026-03-15?,145084.2616,,2026-03-15T13:30:00Z,38785712660694128002425978722162703525946369327439789132378836621502373233785,YES
ere,AZ vs. Heracles Almelo,210590,1382017,Will Heracles Almelo win on 2026-03-15?,145084.2616,,2026-03-15T13:30:00Z,91427217207856514636805581810877734177611062701725489882368455031362580371787,NO
ere,Feyenoord Rotterdam vs. SBV Excelsior,210591,1382018,Will Feyenoord Rotterdam win on 2026-03-15?,138189.1966,509.606276,2026-03-15T13:30:00Z,46457801068621543301011618776445615454664373382748081214816611789161979472188,YES
ere,Feyenoord Rotterdam vs. SBV Excelsior,210591,1382018,Will Feyenoord Rotterdam win on 2026-03-15?,138189.1966,509.606276,2026-03-15T13:30:00Z,70301874618319001304868279725991020839678964823763981459216375801492989589654,NO
ere,Feyenoord Rotterdam vs. SBV Excelsior,210591,1382019,Will Feyenoord Rotterdam vs. SBV Excelsior end in a draw?,148555.0645,,2026-03-15T13:30:00Z,20407580246625749856359694984218021615236064970677480977120675207778309937879,YES
ere,Feyenoord Rotterdam vs. SBV Excelsior,210591,1382019,Will Feyenoord Rotterdam vs. SBV Excelsior end in a draw?,148555.0645,,2026-03-15T13:30:00Z,102368369361094358203559019761749521201480149813352467963386003766819618592421,NO
ere,Feyenoord Rotterdam vs. SBV Excelsior,210591,1382020,Will SBV Excelsior win on 2026-03-15?,159992.1428,344.81,2026-03-15T13:30:00Z,49243260907965383370162972383288743623810311866569574614737621580905457815881,YES
ere,Feyenoord Rotterdam vs. SBV Excelsior,210591,1382020,Will SBV Excelsior win on 2026-03-15?,159992.1428,344.81,2026-03-15T13:30:00Z,94418977896145508792530577063617480434575699180538535686700269524451986569972,NO
ere,Go Ahead Eagles vs. NAC Breda,211784,1385593,Will Go Ahead Eagles win on 2026-03-15?,141216.7868,,2026-03-15T15:45:00Z,88180889479839875729321558822330932407896745268643014121267549057571493570361,YES
ere,Go Ahead Eagles vs. NAC Breda,211784,1385593,Will Go Ahead Eagles win on 2026-03-15?,141216.7868,,2026-03-15T15:45:00Z,59684958592199290844834216923100933628016050931541154053660262953321600045886,NO
ere,Go Ahead Eagles vs. NAC Breda,211784,1385594,Will Go Ahead Eagles vs. NAC Breda end in a draw?,153082.4885,70.19812999999999,2026-03-15T15:45:00Z,14994604079454950929749849383496998618936773533523202495625690953607271662871,YES
ere,Go Ahead Eagles vs. NAC Breda,211784,1385594,Will Go Ahead Eagles vs. NAC Breda end in a draw?,153082.4885,70.19812999999999,2026-03-15T15:45:00Z,53693547156102048112034581508741575869011654716820720559225135723658445572374,NO
ere,Go Ahead Eagles vs. NAC Breda,211784,1385595,Will NAC Breda win on 2026-03-15?,151030.7484,,2026-03-15T15:45:00Z,365492829974099848125142796391415795032805246210796697279519888823234818669,YES
ere,Go Ahead Eagles vs. NAC Breda,211784,1385595,Will NAC Breda win on 2026-03-15?,151030.7484,,2026-03-15T15:45:00Z,5503539093311900358277502224170932252160395847983530406779225929041654693458,NO
ere,Heracles Almelo vs. SBV Excelsior,221435,1408017,Will Heracles Almelo win on 2026-03-20?,317.5437,,2026-03-20T19:00:00Z,48965609258704997328504077166253479112306793263435956358552569232919548547236,YES
ere,Heracles Almelo vs. SBV Excelsior,221435,1408017,Will Heracles Almelo win on 2026-03-20?,317.5437,,2026-03-20T19:00:00Z,17707165534226700564115442061896765675536302078164571914603721213473643963540,NO
ere,Heracles Almelo vs. SBV Excelsior,221435,1408018,Will Heracles Almelo vs. SBV Excelsior end in a draw?,312.266,,2026-03-20T19:00:00Z,62286942706258328827674087021086287723707192507858146588745225960183568531473,YES
ere,Heracles Almelo vs. SBV Excelsior,221435,1408018,Will Heracles Almelo vs. SBV Excelsior end in a draw?,312.266,,2026-03-20T19:00:00Z,107930053131171663496395103400717976923898689173633690851036870029306331394566,NO
ere,Heracles Almelo vs. SBV Excelsior,221435,1408019,Will SBV Excelsior win on 2026-03-20?,312.0002,,2026-03-20T19:00:00Z,109395311816687132888386554928560257046360128470340751497504252545097895188289,YES
ere,Heracles Almelo vs. SBV Excelsior,221435,1408019,Will SBV Excelsior win on 2026-03-20?,312.0002,,2026-03-20T19:00:00Z,7444884952149598147164901523628618056682840719523081119644397925446431024162,NO
ere,Fortuna Sittard vs. FC Twente '65,221437,1408022,Will Fortuna Sittard win on 2026-03-21?,93.4583,,2026-03-21T15:30:00Z,60972992950006054833769016665492048665268507742174761022357948013274860153547,YES
ere,Fortuna Sittard vs. FC Twente '65,221437,1408022,Will Fortuna Sittard win on 2026-03-21?,93.4583,,2026-03-21T15:30:00Z,70958478922336258909447527263121866668761621926805882905891159495400948098806,NO
ere,Fortuna Sittard vs. FC Twente '65,221437,1408024,Will Fortuna Sittard vs. FC Twente '65 end in a draw?,136.8889,,2026-03-21T15:30:00Z,66494447069433108028046050775091118550500270615391198129923741251622459044729,YES
ere,Fortuna Sittard vs. FC Twente '65,221437,1408024,Will Fortuna Sittard vs. FC Twente '65 end in a draw?,136.8889,,2026-03-21T15:30:00Z,84250358261303477099256212087001160825296346467147866387675252286227148555947,NO
ere,Fortuna Sittard vs. FC Twente '65,221437,1408026,Will FC Twente '65 win on 2026-03-21?,88.5288,,2026-03-21T15:30:00Z,79511512182367790027337390425757854932299615967644281521013226069830842002969,YES
ere,Fortuna Sittard vs. FC Twente '65,221437,1408026,Will FC Twente '65 win on 2026-03-21?,88.5288,,2026-03-21T15:30:00Z,37801943506638348975586087645668809645663512330395627852330630889160888834350,NO
ere,Sparta Rotterdam vs. FC Volendam,223821,1414638,Will Sparta Rotterdam win on 2026-03-21?,255.6734,,2026-03-21T17:45:00Z,8600879289367044535780685026835910801584614242924747861051540205813933905028,YES
ere,Sparta Rotterdam vs. FC Volendam,223821,1414638,Will Sparta Rotterdam win on 2026-03-21?,255.6734,,2026-03-21T17:45:00Z,59919039758429089937637935106489739005595089325468991238154435245722352725396,NO
ere,Sparta Rotterdam vs. FC Volendam,223821,1414639,Will Sparta Rotterdam vs. FC Volendam end in a draw?,260.4528,,2026-03-21T17:45:00Z,8085158365123156426301634543061439159146711480157725655604957464144224744901,YES
ere,Sparta Rotterdam vs. FC Volendam,223821,1414639,Will Sparta Rotterdam vs. FC Volendam end in a draw?,260.4528,,2026-03-21T17:45:00Z,84173067170206937076574901424352198973752688265324317684681818321138918473139,NO
ere,Sparta Rotterdam vs. FC Volendam,223821,1414640,Will FC Volendam win on 2026-03-21?,250.7634,,2026-03-21T17:45:00Z,27460245624868053475909393973762645806468136009673865108036742159634806244838,YES
ere,Sparta Rotterdam vs. FC Volendam,223821,1414640,Will FC Volendam win on 2026-03-21?,250.7634,,2026-03-21T17:45:00Z,59415671032452128172845114707057634689575190508546157766448754846519503313963,NO
ere,PEC Zwolle vs. NAC Breda,223823,1414646,Will PEC Zwolle win on 2026-03-21?,329.5318,,2026-03-21T20:00:00Z,11755391901387873965774126544410431722291828960187366620144168967528291156380,YES
ere,PEC Zwolle vs. NAC Breda,223823,1414646,Will PEC Zwolle win on 2026-03-21?,329.5318,,2026-03-21T20:00:00Z,111156508415361682763393226627233326413296847764686628457461904072151549211491,NO
ere,PEC Zwolle vs. NAC Breda,223823,1414647,Will PEC Zwolle vs. NAC Breda end in a draw?,301.6018,,2026-03-21T20:00:00Z,70943275232670097748428798016207354721821430825032504832572735281658970323729,YES
ere,PEC Zwolle vs. NAC Breda,223823,1414647,Will PEC Zwolle vs. NAC Breda end in a draw?,301.6018,,2026-03-21T20:00:00Z,29665282055442792675430865297377238570946650668217473789265804731200123468229,NO
ere,PEC Zwolle vs. NAC Breda,223823,1414648,Will NAC Breda win on 2026-03-21?,283.6179,,2026-03-21T20:00:00Z,20559309565133093067089362593087050149288806955022488970616732568219238944900,YES
ere,PEC Zwolle vs. NAC Breda,223823,1414648,Will NAC Breda win on 2026-03-21?,283.6179,,2026-03-21T20:00:00Z,22119334135363861797118896596005762324156612682230086670965623795634539323243,NO
ere,NEC vs. SC Heerenveen,223824,1414649,Will NEC win on 2026-03-22?,390.7284,,2026-03-22T11:15:00Z,11473573252915948369958252146671309308962127123972414270637857900076838537778,YES
ere,NEC vs. SC Heerenveen,223824,1414649,Will NEC win on 2026-03-22?,390.7284,,2026-03-22T11:15:00Z,36197450790580077069745686478655208820645952703770680792851194432393769359806,NO
ere,NEC vs. SC Heerenveen,223824,1414650,Will NEC vs. SC Heerenveen end in a draw?,246.7979,,2026-03-22T11:15:00Z,98707242976666912848388779183824668445397442122721438739702859841951907391562,YES
ere,NEC vs. SC Heerenveen,223824,1414650,Will NEC vs. SC Heerenveen end in a draw?,246.7979,,2026-03-22T11:15:00Z,115516396602820153159759999156989467874814874688526763233701085474994450695564,NO
ere,NEC vs. SC Heerenveen,223824,1414651,Will SC Heerenveen win on 2026-03-22?,359.9444,,2026-03-22T11:15:00Z,58742030628794596828547957162797385982563188710985752043535095691491638363661,YES
ere,NEC vs. SC Heerenveen,223824,1414651,Will SC Heerenveen win on 2026-03-22?,359.9444,,2026-03-22T11:15:00Z,115749223293459215437824741169603867046605990829561075244175430892562180529954,NO
ere,FC Utrecht vs. Go Ahead Eagles,223825,1414652,Will FC Utrecht win on 2026-03-22?,304.0431,5.87,2026-03-22T13:30:00Z,67696440092105110891524955305507070810257713941893994247990112486362283813973,YES
ere,FC Utrecht vs. Go Ahead Eagles,223825,1414652,Will FC Utrecht win on 2026-03-22?,304.0431,5.87,2026-03-22T13:30:00Z,31741939057446002861178764334062154219841754266301268424944549595120599755379,NO
ere,FC Utrecht vs. Go Ahead Eagles,223825,1414653,Will FC Utrecht vs. Go Ahead Eagles end in a draw?,320.4878,3.333332,2026-03-22T13:30:00Z,21268483958121512543257898231579216345881200520867295627015604653816476120687,YES
ere,FC Utrecht vs. Go Ahead Eagles,223825,1414653,Will FC Utrecht vs. Go Ahead Eagles end in a draw?,320.4878,3.333332,2026-03-22T13:30:00Z,13430965880598438354950463067764985009418326295608612639844887381389553388594,NO
ere,FC Utrecht vs. Go Ahead Eagles,223825,1414654,Will Go Ahead Eagles win on 2026-03-22?,257.1707,,2026-03-22T13:30:00Z,19080150944953759997903508862754592281991592087042658266770258997975742956571,YES
ere,FC Utrecht vs. Go Ahead Eagles,223825,1414654,Will Go Ahead Eagles win on 2026-03-22?,257.1707,,2026-03-22T13:30:00Z,41662442040067277230497499411072444035745125367951058285126210650360989380871,NO
ere,Feyenoord Rotterdam vs. AFC Ajax,223826,1414655,Will Feyenoord Rotterdam win on 2026-03-22?,382.013,5.8,2026-03-22T13:30:00Z,107138920092843326013920041030851304675233726290666958584829931581847139156260,YES
ere,Feyenoord Rotterdam vs. AFC Ajax,223826,1414655,Will Feyenoord Rotterdam win on 2026-03-22?,382.013,5.8,2026-03-22T13:30:00Z,90264552631860782103194502604709410833449316355042226109537803539875883309166,NO
ere,Feyenoord Rotterdam vs. AFC Ajax,223826,1414656,Will Feyenoord Rotterdam vs. AFC Ajax end in a draw?,234.5519,,2026-03-22T13:30:00Z,98525432188851864894271485998187420900549315972519785224755645230071654102698,YES
ere,Feyenoord Rotterdam vs. AFC Ajax,223826,1414656,Will Feyenoord Rotterdam vs. AFC Ajax end in a draw?,234.5519,,2026-03-22T13:30:00Z,111526413754108132655034041897230489075726466503749611995190137628626668112184,NO
ere,Feyenoord Rotterdam vs. AFC Ajax,223826,1414657,Will AFC Ajax win on 2026-03-22?,361.6936,,2026-03-22T13:30:00Z,113878443896319768505828444114200061985645337509069751914878476170936685700805,YES
ere,Feyenoord Rotterdam vs. AFC Ajax,223826,1414657,Will AFC Ajax win on 2026-03-22?,361.6936,,2026-03-22T13:30:00Z,3538992251751130763186332900900786156051864759216155405466302195399890395255,NO
ere,FC Groningen vs. AZ,227969,1427514,Will FC Groningen win on 2026-03-22?,287.2897,,2026-03-22T15:45:00Z,104294616740124354672530481767818176458274705839523453976897703782336445617625,YES
ere,FC Groningen vs. AZ,227969,1427514,Will FC Groningen win on 2026-03-22?,287.2897,,2026-03-22T15:45:00Z,43069102109504561420362527826567285261354330810409650750296767315925118884432,NO
ere,FC Groningen vs. AZ,227969,1427516,Will FC Groningen vs. AZ end in a draw?,288.4448,,2026-03-22T15:45:00Z,9562849843701167855698660920831835198831185255255094348360651464684666947328,YES
ere,FC Groningen vs. AZ,227969,1427516,Will FC Groningen vs. AZ end in a draw?,288.4448,,2026-03-22T15:45:00Z,111338226914494255042932389861202439140006661398758805813071127145683747942064,NO
ere,FC Groningen vs. AZ,227969,1427518,Will AZ win on 2026-03-22?,283.4274,,2026-03-22T15:45:00Z,10754899154383301941965207212326768091101765728852496397600139208050300507866,YES
ere,FC Groningen vs. AZ,227969,1427518,Will AZ win on 2026-03-22?,283.4274,,2026-03-22T15:45:00Z,75672400138476504416747584447728795368311006668362086890666709942509820240078,NO
ere,Telstar 1963 vs. PSV,227970,1427524,Will Telstar 1963 win on 2026-03-22?,112.5366,,2026-03-22T19:00:00Z,43268013346034872436932334530037448524567169637937170383357060308912603204178,YES
ere,Telstar 1963 vs. PSV,227970,1427524,Will Telstar 1963 win on 2026-03-22?,112.5366,,2026-03-22T19:00:00Z,100413853565875791894721405520604914361871978759768805593429040813249529645036,NO
ere,Telstar 1963 vs. PSV,227970,1427525,Will Telstar 1963 vs. PSV end in a draw?,113.0361,,2026-03-22T19:00:00Z,108811144370092509318032720382232306095253098826043025551318449445275944926372,YES
ere,Telstar 1963 vs. PSV,227970,1427525,Will Telstar 1963 vs. PSV end in a draw?,113.0361,,2026-03-22T19:00:00Z,74329034056411651989436035490443235439804952722896879355384455085545410908721,NO
ere,Telstar 1963 vs. PSV,227970,1427526,Will PSV win on 2026-03-22?,151.8178,,2026-03-22T19:00:00Z,90428794926313558035238267043374956356473958003674315260542931013089965619716,YES
ere,Telstar 1963 vs. PSV,227970,1427526,Will PSV win on 2026-03-22?,151.8178,,2026-03-22T19:00:00Z,45076111878560527621892402407419786177683142284050428568783515760938504359131,NO
ere,PSV vs. FC Utrecht,252170,1524535,Will PSV vs. FC Utrecht end in a draw?,45.793,,2026-04-04T14:30:00Z,114000802483633177779995187680059182989551904960748773789033891868693769602478,YES
ere,PSV vs. FC Utrecht,252170,1524535,Will PSV vs. FC Utrecht end in a draw?,45.793,,2026-04-04T14:30:00Z,53177114946035933606440296391701834250514359145670762258536401466442038378533,NO
ere,PSV vs. FC Utrecht,252170,1524536,Will FC Utrecht win on 2026-04-04?,51.8668,,2026-04-04T14:30:00Z,7387086425503867327131127911635712927131822098371464434603315114531531338198,YES
ere,PSV vs. FC Utrecht,252170,1524536,Will FC Utrecht win on 2026-04-04?,51.8668,,2026-04-04T14:30:00Z,99101420409524425692646939866144744641926697155325676675824810513099089662072,NO
ere,PSV vs. FC Utrecht,252170,1524533,Will PSV win on 2026-04-04?,40.5632,,2026-04-04T14:30:00Z,109227606790537805840310328548524169733711989625805662723476094524468863440043,YES
ere,PSV vs. FC Utrecht,252170,1524533,Will PSV win on 2026-04-04?,40.5632,,2026-04-04T14:30:00Z,14291177522799753732484280011324927825620117544621939624333820010723526395236,NO
ere,PSV vs. FC Utrecht - More Markets,255427,1536335,PSV vs. FC Utrecht: Both Teams to Score,28.1024,,2026-04-04T14:30:00Z,88694458300330389521981151024958021526624214936789057853132276623648350739786,YES
ere,PSV vs. FC Utrecht - More Markets,255427,1536335,PSV vs. FC Utrecht: Both Teams to Score,28.1024,,2026-04-04T14:30:00Z,52279080814343133234231897244415911101675049832879424769031217088246581185950,NO
ere,Telstar 1963 vs. FC Groningen,256196,1537641,Will Telstar 1963 win on 2026-04-04?,56.0416,,2026-04-04T16:45:00Z,7427680210407172709985693947103224328461370494716567259269158023569698304096,YES
ere,Telstar 1963 vs. FC Groningen,256196,1537641,Will Telstar 1963 win on 2026-04-04?,56.0416,,2026-04-04T16:45:00Z,61544818156011123724066358797418269719276727872433130222536384090631448467859,NO
ere,Telstar 1963 vs. FC Groningen,256196,1537642,Will Telstar 1963 vs. FC Groningen end in a draw?,61.3165,,2026-04-04T16:45:00Z,58746370007701525533085006418732859270536407294869298980173897090142135077159,YES
ere,Telstar 1963 vs. FC Groningen,256196,1537642,Will Telstar 1963 vs. FC Groningen end in a draw?,61.3165,,2026-04-04T16:45:00Z,22568262479459807834021561320686814457780658000020450765517381279568446851262,NO
ere,Telstar 1963 vs. FC Groningen,256196,1537643,Will FC Groningen win on 2026-04-04?,62.1967,,2026-04-04T16:45:00Z,93088357628639570472522889467575533178176448215965343693375499222113318941930,YES
ere,Telstar 1963 vs. FC Groningen,256196,1537643,Will FC Groningen win on 2026-04-04?,62.1967,,2026-04-04T16:45:00Z,15568217905835578748500328396196586793324169736649720994399519035924188473621,NO
ere,AZ vs. Fortuna Sittard,256197,1537644,Will AZ win on 2026-04-04?,47.6262,,2026-04-04T16:45:00Z,97321684927329741011756832257579940004164086216317875109268710309377890353169,YES
ere,AZ vs. Fortuna Sittard,256197,1537644,Will AZ win on 2026-04-04?,47.6262,,2026-04-04T16:45:00Z,69216098141819699177851007852709808630913546919921959613992134469256513702873,NO
ere,AZ vs. Fortuna Sittard,256197,1537645,Will AZ vs. Fortuna Sittard end in a draw?,51.5115,,2026-04-04T16:45:00Z,74307152585820266872001393872459834217309685275325092237162943396925856181434,YES
ere,AZ vs. Fortuna Sittard,256197,1537645,Will AZ vs. Fortuna Sittard end in a draw?,51.5115,,2026-04-04T16:45:00Z,17752395761528957753753463301015837334801081849620542178485917304225668722695,NO
