timestamp,title,side,outcome,price,size,slug,eventSlug,proxyWallet,asset,conditionId
22/08/2025 11:57:42,Russia x Ukraine ceasefire by end of 2026?,BUY,Yes,0.58,1000.0,russia-x-ukraine-ceasefire-before-2027,russia-x-ukraine-ceasefire-before-2027,0xa39c488ea8269609aea27f5f8486044d839908bc,104071616575689490708756996503755160411785604144351427331378560378097635400347,0xaeea5f917fc5746387b5f9c0a4263dba035dbb3f0ac6ad72bf92183d21e26739
22/08/2025 11:56:00,Fed decreases interest rates by 25 bps after September 2025 meeting?,BUY,Yes,0.59,1000.0,fed-decreases-interest-rates-by-25-bps-after-september-2025-meeting,fed-decision-in-september,0xa39c488ea8269609aea27f5f8486044d839908bc,56831000532202254811410354120402056896323359630546371545035370679912675847818,0x9f41a3e4a2ef548cf207c22a48dbaf73e28dda5ec014c145217f428aaf3769e3
18/08/2025 12:28:44,Russia x Ukraine ceasefire by August 31?,BUY,No,0.927,954.48,russia-x-ukraine-ceasefire-by-august-31,russia-x-ukraine-ceasefire-by-august-31,0xa39c488ea8269609aea27f5f8486044d839908bc,23915305543600760174229905223012481522926956825579281131162576117917725202663,0x7c94bd32c0be45c73e7f42908d7b32b07203fbcfd52409297c60f0c7e1c28a69
17/08/2025 20:40:34,Russia x Ukraine ceasefire by end of 2026?,SELL,Yes,0.64,632.02,russia-x-ukraine-ceasefire-before-2027,russia-x-ukraine-ceasefire-before-2027,0xa39c488ea8269609aea27f5f8486044d839908bc,104071616575689490708756996503755160411785604144351427331378560378097635400347,0xaeea5f917fc5746387b5f9c0a4263dba035dbb3f0ac6ad72bf92183d21e26739
17/08/2025 20:39:32,Russia x Ukraine ceasefire by August 31?,BUY,No,0.91,140.13,russia-x-ukraine-ceasefire-by-august-31,russia-x-ukraine-ceasefire-by-august-31,0xa39c488ea8269609aea27f5f8486044d839908bc,23915305543600760174229905223012481522926956825579281131162576117917725202663,0x7c94bd32c0be45c73e7f42908d7b32b07203fbcfd52409297c60f0c7e1c28a69
16/08/2025 14:49:24,Russia x Ukraine ceasefire by August 31?,BUY,No,0.94,940.0,russia-x-ukraine-ceasefire-by-august-31,russia-x-ukraine-ceasefire-by-august-31,0xa39c488ea8269609aea27f5f8486044d839908bc,23915305543600760174229905223012481522926956825579281131162576117917725202663,0x7c94bd32c0be45c73e7f42908d7b32b07203fbcfd52409297c60f0c7e1c28a69
15/08/2025 19:06:32,Russia x Ukraine ceasefire by end of 2026?,BUY,Yes,0.69,3200.0,russia-x-ukraine-ceasefire-before-2027,russia-x-ukraine-ceasefire-before-2027,0xa39c488ea8269609aea27f5f8486044d839908bc,104071616575689490708756996503755160411785604144351427331378560378097635400347,0xaeea5f917fc5746387b5f9c0a4263dba035dbb3f0ac6ad72bf92183d21e26739
15/08/2025 19:05:40,No change in Fed interest rates after September 2025 meeting?,SELL,No,0.68,5254.9,no-change-in-fed-interest-rates-after-september-2025-meeting,fed-decision-in-september,0xa39c488ea8269609aea27f5f8486044d839908bc,112366758121468199816335075341769488016411976085810291047672574777931003289565,0x02dc46f4354c1cc447577db82ba62cca1bda737bd67b73fe966ce1bfe580868f
14/08/2025 18:43:47,No change in Fed interest rates after September 2025 meeting?,BUY,No,0.79,510.46,no-change-in-fed-interest-rates-after-september-2025-meeting,fed-decision-in-september,0xa39c488ea8269609aea27f5f8486044d839908bc,112366758121468199816335075341769488016411976085810291047672574777931003289565,0x02dc46f4354c1cc447577db82ba62cca1bda737bd67b73fe966ce1bfe580868f
11/08/2025 11:42:14,Russia x Ukraine ceasefire by end of 2026?,BUY,Yes,0.67,1800.0,russia-x-ukraine-ceasefire-before-2027,russia-x-ukraine-ceasefire-before-2027,0xa39c488ea8269609aea27f5f8486044d839908bc,104071616575689490708756996503755160411785604144351427331378560378097635400347,0xaeea5f917fc5746387b5f9c0a4263dba035dbb3f0ac6ad72bf92183d21e26739
06/08/2025 22:32:59,No change in Fed interest rates after September 2025 meeting?,BUY,No,0.85,1000.0,no-change-in-fed-interest-rates-after-september-2025-meeting,fed-decision-in-september,0xa39c488ea8269609aea27f5f8486044d839908bc,112366758121468199816335075341769488016411976085810291047672574777931003289565,0x02dc46f4354c1cc447577db82ba62cca1bda737bd67b73fe966ce1bfe580868f
06/08/2025 20:18:25,No change in Fed interest rates after September 2025 meeting?,BUY,No,0.85,100.0,no-change-in-fed-interest-rates-after-september-2025-meeting,fed-decision-in-september,0xa39c488ea8269609aea27f5f8486044d839908bc,112366758121468199816335075341769488016411976085810291047672574777931003289565,0x02dc46f4354c1cc447577db82ba62cca1bda737bd67b73fe966ce1bfe580868f
